Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Belgium,BEL,1977,247,0,0,224
Belgium,BEL,1978,0.26,0,0,223
Belgium,BEL,1979,315,0,0,234
Belgium,BEL,1980,0.3,0,0,278
Belgium,BEL,1981,291,0,0,381
Belgium,BEL,1982,46,0,0,333
Belgium,BEL,1983,22,0,0,336
Belgium,BEL,1984,24,0,0,351
Belgium,BEL,1985,53,0,0,287
Belgium,BEL,1986,119,0,0,343
Belgium,BEL,1987,142,0,6,429
Belgium,BEL,1988,0.18,0,8,359
Belgium,BEL,1989,191,0,7,305
Belgium,BEL,1990,282,0,7,266
Belgium,BEL,1991,299,0,8,229
Belgium,BEL,1992,267,0,9,341
Belgium,BEL,1993,245,0,8,254
Belgium,BEL,1994,245,0,9,346
Belgium,BEL,1995,321,0,9,338
Belgium,BEL,1996,314,0,8,239
Belgium,BEL,1997,275,0,8,305
Belgium,BEL,1998,359,0,11,389
Belgium,BEL,1999,496,0,13,341
Belgium,BEL,2000,568,0,16,0.46
Belgium,BEL,2001,597,0,37,441
Belgium,BEL,2002,721,0,57,0.36
Belgium,BEL,2003,857,0,88,247
Belgium,BEL,2004,1037,1,142,317
Belgium,BEL,2005,1.59,1,227,288
Belgium,BEL,2006,2225,2,366,359
Belgium,BEL,2007,2025-06-02 00:00:00,6,491,389
Belgium,BEL,2008,3329,42,637,0.41
Belgium,BEL,2009,3949,166,996,328
Belgium,BEL,2010,4330428,0.56,1292,312
Belgium,BEL,2011,4699934,1169,2312,196
Belgium,BEL,2012,5202093,2148,2751,357
Belgium,BEL,2013,5.0424,2644,3665,0.38
Belgium,BEL,2014,4253-04-01 00:00:00,8862-02-01 00:00:00,6153-04-01 00:00:00,2952
Belgium,BEL,2015,5117-05-01 00:00:00,3.0563,5574,3184
Belgium,BEL,2016,3754-05-01 00:00:00,3.0953,4173-05-01 00:00:00,0.37
Belgium,BEL,2017,7114-05-01 00:00:00,3078-03-01 00:00:00,5183-06-01 00:00:00,2701
Belgium,BEL,2018,4186-05-01 00:00:00,9032-03-01 00:00:00,5714-07-01 00:00:00,2923
Belgium,BEL,2019,5.1735,2516-04-01 00:00:00,7502-09-01 00:00:00,302
Belgium,BEL,2020,2749-05-01 00:00:00,5.1054,7636-12-01 00:00:00,2669
Belgium,BEL,2021,4916279,5608193,118788595,37435636
Brazil,BRA,1965,0,0,0,25515
Brazil,BRA,1966,0,0,0,27906
Brazil,BRA,1967,0,0,0,29189
Brazil,BRA,1968,0,0,0,30.55
Brazil,BRA,1969,0,0,0,32692
Brazil,BRA,1970,5146915,0,0,39801
Brazil,BRA,1971,63339525,0,0,43199
Brazil,BRA,1972,7165702,0,0,50681
Brazil,BRA,1973,7508004,0,0,57.89
Brazil,BRA,1974,7851518,0,0,65679
Brazil,BRA,1975,86717755,0,0,72287
Brazil,BRA,1976,86433774,0,0,82913
Brazil,BRA,1977,11168455,0,0,93.48
Brazil,BRA,1978,13319441,0,0,102746
Brazil,BRA,1979,17760195,0,0,116.58
Brazil,BRA,1980,18055083,0,0,128907
Brazil,BRA,1981,18736229,0,0,130765
Brazil,BRA,1982,21784744,0,0,141132
Brazil,BRA,1983,29844549,0,0,151475
Brazil,BRA,1984,28516788,0,0,166593
Brazil,BRA,1985,30671256,0,0,178375
Brazil,BRA,1986,31939325,0,0,182419
Brazil,BRA,1987,35656974,0,0,185.6
Brazil,BRA,1988,3339784,0,0,199093
Brazil,BRA,1989,34031622,0,0,204.69
Brazil,BRA,1990,38590624,0,0,206708
Brazil,BRA,1991,39996126,0,0,217782
Brazil,BRA,1992,4929361,0,0,223343
Brazil,BRA,1993,49839373,0,0,235065
Brazil,BRA,1994,53882236,0,0,242705
Brazil,BRA,1995,55937405,0,0,253905
Brazil,BRA,1996,675271,0,2,265769
Brazil,BRA,1997,7378951,0,4,278972
Brazil,BRA,1998,7505233,0,5,291469
Brazil,BRA,1999,8376002,0,2,293
Brazil,BRA,2000,7855363,0,1,304403
Brazil,BRA,2001,8990407,0,349,267876
Brazil,BRA,2002,10226147,0,61,286092
Brazil,BRA,2003,11894463,0,61,305616
Brazil,BRA,2004,12475056,0,61,3207969
Brazil,BRA,2005,135909395,0,929,33745667
Brazil,BRA,2006,14845659,0,237,34880545
Brazil,BRA,2007,18063444,0,66278183,37401514
Brazil,BRA,2008,19786257,0,1183,3695564
Brazil,BRA,2009,22875872,0,1238,39098807
Brazil,BRA,2010,31942375,0,2176558,40328983
Brazil,BRA,2011,3262904,0,2704769,42833292
Brazil,BRA,2012,3576567,98,2025-05-05 00:00:00,41534216
Brazil,BRA,2013,40971848,4793593,6575863,390992
Brazil,BRA,2014,4707918,16081803,12210252,37343906
Brazil,BRA,2015,4988032,5891741,21625702,3597428
Brazil,BRA,2016,51334698,8526059,33488873,38091095
Brazil,BRA,2017,52912106,8318134,42373257,37090646
Brazil,BRA,2018,54382233,34614348,4847514,38897107
Brazil,BRA,2019,54920876,6654579,55985622,39787704
Brazil,BRA,2020,58741848,10748342,57050705,3963812
Brazil,BRA,2021,54959217,16752281,7228597,36281845
Bulgaria,BGR,1965,0,0,0,2
Bulgaria,BGR,1966,0,0,0,2025-01-02 00:00:00
Bulgaria,BGR,1967,0,0,0,2022
Bulgaria,BGR,1968,0,0,0,1305
Bulgaria,BGR,1969,0,0,0,1839
Bulgaria,BGR,1970,0,0,0,2152
Bulgaria,BGR,1971,0,0,0,2.17
Bulgaria,BGR,1972,0,0,0,2095
Bulgaria,BGR,1973,0,0,0,2.57
Bulgaria,BGR,1974,0,0,0,2025-08-02 00:00:00
Bulgaria,BGR,1975,0,0,0,2453
Bulgaria,BGR,1976,0,0,0,2954
Bulgaria,BGR,1977,0,0,0,3529
Bulgaria,BGR,1978,0,0,0,2909
Bulgaria,BGR,1979,0,0,0,3311
Bulgaria,BGR,1980,0,0,0,3713
Bulgaria,BGR,1981,0,0,0,3618
Bulgaria,BGR,1982,0,0,0,2025-05-03 00:00:00
Bulgaria,BGR,1983,0,0,0,3353
Bulgaria,BGR,1984,0,0,0,3.26
Bulgaria,BGR,1985,0,0,0,2237
Bulgaria,BGR,1986,0,0,0,2326
Bulgaria,BGR,1987,0,0,0,2537
Bulgaria,BGR,1988,0,0,0,2596
Bulgaria,BGR,1989,0,0,0,2691
Bulgaria,BGR,1990,0,0,0,1878
Bulgaria,BGR,1991,0,0,0,2441
Bulgaria,BGR,1992,0,0,0,2063
Bulgaria,BGR,1993,0,0,0,1942
Bulgaria,BGR,1994,0,0,0,1468
Bulgaria,BGR,1995,0,0,0,2314
Bulgaria,BGR,1996,0,0,0,2919
Bulgaria,BGR,1997,0,0,0,2754
Bulgaria,BGR,1998,0,0,0,3097
Bulgaria,BGR,1999,0,0,0,2753
Bulgaria,BGR,2000,0,0,0,2673
Bulgaria,BGR,2001,0,0,0,1737
Bulgaria,BGR,2002,0,0,0,2194
Bulgaria,BGR,2003,0,0,0,3029
Bulgaria,BGR,2004,0,0,1,3168
Bulgaria,BGR,2005,0,0,5,4337
Bulgaria,BGR,2006,0,0,0.02,4238
Bulgaria,BGR,2007,0,0,47,2874
Bulgaria,BGR,2008,16,0,122,2824
Bulgaria,BGR,2009,8,3,237,3.47
Bulgaria,BGR,2010,35,15,681,5057
Bulgaria,BGR,2011,56,101,861,2917
Bulgaria,BGR,2012,66,814,1221,3226
Bulgaria,BGR,2013,111713,1361,1374,2025-08-04 00:00:00
Bulgaria,BGR,2014,200792,1252,1331,4605
Bulgaria,BGR,2015,270185,1383,1452,5661
Bulgaria,BGR,2016,353614,1386,1425,3942
Bulgaria,BGR,2017,395981,1402965,1504064,2828103
Bulgaria,BGR,2018,1572966,1342775,1318123,5146578
Bulgaria,BGR,2019,1820811,4425-01-01 00:00:00,1317,9658-02-01 00:00:00
Bulgaria,BGR,2020,1699341,1480856,1477131,28692093
Bulgaria,BGR,2021,1694698,14895724,14332225,45625234
CIS (BP),,1965,0,0,0,81434
CIS (BP),,1990,65,0,0,2112386
CIS (BP),,1991,65,0,0,2114583
CIS (BP),,1992,63,0,0,2160005
CIS (BP),,1993,0.06,0,0,222579
CIS (BP),,1994,61,0,0,226.33
CIS (BP),,1995,59,0,0,2203152
CIS (BP),,1996,57,0,0,198816
CIS (BP),,1997,57,0,0,197854
CIS (BP),,1998,58,0,0,198338
CIS (BP),,1999,58,0,0,203164
CIS (BP),,2000,791,0,19,2084302
CIS (BP),,2001,1141,0,31,21730629
CIS (BP),,2002,1733,0,62,2073237
CIS (BP),,2003,3658,0,86,20571356
CIS (BP),,2004,4498,0,8010101,22578754
CIS (BP),,2005,4513,0,78,22352153
CIS (BP),,2006,5077,0,88,22201114
CIS (BP),,2007,4985,0,105,22740926
CIS (BP),,2008,5219,0,81,20766689
CIS (BP),,2009,5574,7375,112,21831866
CIS (BP),,2010,620914,240125,9786,21683788
CIS (BP),,2011,652208,182275,12539,21274788
CIS (BP),,2012,597849,6337759,18116,2130366
CIS (BP),,2013,634027,188439,211217,22943721
CIS (BP),,2014,7334,17737725,1256712,2211444
CIS (BP),,2015,681576,41103974,3290593,21542581
CIS (BP),,2016,64301,6403929,5239033,2358683
CIS (BP),,2017,7354732,78623927,6069637,24034909
CIS (BP),,2018,7268354,95261437,8290751,24431325
CIS (BP),,2019,7650691,16847017,13551434,24845114
CIS (BP),,2020,9161088,33981996,25004814,2632395
CIS (BP),,2021,91387737,41045675,46057644,26629605
CIS (BP),,1966,,,,91823
CIS (BP),,1967,,,,88571
CIS (BP),,1968,,,,104.04
CIS (BP),,1969,,,,115181
CIS (BP),,1970,,,,124377
CIS (BP),,1971,,,,126099
CIS (BP),,1972,,,,122899
CIS (BP),,1973,,,,122345
CIS (BP),,1974,,,,132.03
CIS (BP),,1975,,,,125987
CIS (BP),,1976,,,,135735
CIS (BP),,1977,,,,147014
CIS (BP),,1978,,,,169701
CIS (BP),,1979,,,,172023
CIS (BP),,1980,,,,183938
CIS (BP),,1981,,,,186744
CIS (BP),,1982,,,,174677
CIS (BP),,1983,,,,180362
CIS (BP),,1984,,,,202988
CIS (BP),,1985,,,,19409212
CIS (BP),,1986,,,,19520139
CIS (BP),,1987,,,,19697798
CIS (BP),,1988,,,,20491965
CIS (BP),,1989,,,,19915674
Canada,CAN,1965,0,0,0,118088
Canada,CAN,1966,0,0,0,131
Canada,CAN,1967,0,0,0,133924
Canada,CAN,1968,0,0,0,136.2
Canada,CAN,1969,0,0,0,150638
Canada,CAN,1970,0,0,0,158137
Canada,CAN,1971,0,0,0,162461
Canada,CAN,1972,0,0,0,181639
Canada,CAN,1973,0,0,0,194654
Canada,CAN,1974,0,0,0,210667
Canada,CAN,1975,0,0,0,202.47
Canada,CAN,1976,707,0,0,212689
Canada,CAN,1977,1069,0,0,220147
Canada,CAN,1978,1132,0,0,235254
Canada,CAN,1979,1345,0,0,244121
Canada,CAN,1980,2025-03-01 00:00:00,0,0,251148
Canada,CAN,1981,1898,0,0,266015
Canada,CAN,1982,2139,0,0,257795
Canada,CAN,1983,2085,0,0,265952
Canada,CAN,1984,2337,0,0,286123
Canada,CAN,1985,1677,0,1,303645
Canada,CAN,1986,1865,0,1,310635
Canada,CAN,1987,2312,0,1,316206
Canada,CAN,1988,2485,0,1,307435
Canada,CAN,1989,3477,0,1,29044974
Canada,CAN,1990,3954,0,1919192,29568332
Canada,CAN,1991,3984,0,1919192,307276
Canada,CAN,1992,4465,2052632,59,31517465
Canada,CAN,1993,4817,2052632,59,3222139
Canada,CAN,1994,5733,2052632,59,3278556
Canada,CAN,1995,7137866,3842105,59,33405972
Canada,CAN,1996,7528515,5894737,62,35459207
Canada,CAN,1997,816822,6947368,62,34867963
Canada,CAN,1998,8987254,10105263,62,33086993
Canada,CAN,1999,8943149,13263158,162,3450008
Canada,CAN,2000,8917043,16421054,264,35676007
Canada,CAN,2001,967215,19578947,329,33152103
Canada,CAN,2002,10046104,22736842,405,34927463
Canada,CAN,2003,94172945,22789475,0.69,33613937
Canada,CAN,2004,9804526,14263158,945,33839835
Canada,CAN,2005,9155414,17,15674546,36195575
Canada,CAN,2006,8938046,21,24730656,3528873
Canada,CAN,2007,8991077,26,30072787,36762146
Canada,CAN,2008,7978966,35,37885141,37748773
Canada,CAN,2009,8942057,109,66416516,3686874
Canada,CAN,2010,10297558,25555557,8724192,3513848
Canada,CAN,2011,10213784,5717152,10188574,37572372
Canada,CAN,2012,10913819,88080704,11311488,38026715
Canada,CAN,2013,1103561,14989899,11145443,39178888
Canada,CAN,2014,9795245,2120201,1281707,38250137
Canada,CAN,2015,9987179,28949516,2696639,38219327
Canada,CAN,2016,11359523,40323224,30933117,38543243
Canada,CAN,2017,10850481,35737383,31513615,39458737
Canada,CAN,2018,10541605,37969697,33144466,38589395
Canada,CAN,2019,10307284,40797977,32875572,38177032
Canada,CAN,2020,9385263,4280405,35641922,38654474
Canada,CAN,2021,9695907,51617374,35117035,38084628
Central America (BP),,1971,107,0,0,3249-02-01 00:00:00
Central America (BP),,1972,141,0,0,4749-02-01 00:00:00
Central America (BP),,1973,117,0,0,6368-02-01 00:00:00
Central America (BP),,1974,156,0,0,9355-02-01 00:00:00
Central America (BP),,1975,338,0,0,7535-02-01 00:00:00
Central America (BP),,1976,724,0,0,9213-02-01 00:00:00
Central America (BP),,1977,699,0,0,9274-02-01 00:00:00
Central America (BP),,1978,752,0,0,9839-03-01 00:00:00
Central America (BP),,1979,642,0,0,8552-04-01 00:00:00
Central America (BP),,1980,68210524,0,0,5565-05-01 00:00:00
Central America (BP),,1981,11091052,0,0,7702-05-01 00:00:00
Central America (BP),,1982,11981052,0,0,5823-05-01 00:00:00
Central America (BP),,1983,10261053,0,0,1957-06-01 00:00:00
Central America (BP),,1984,12371053,0,0,9695-06-01 00:00:00
Central America (BP),,1985,93699,0,0,797932
Central America (BP),,1986,86075,0,0,932351
Central America (BP),,1987,910516,0,0,9683975
Central America (BP),,1988,883962,0,0,10314301
Central America (BP),,1989,1171867,0,0,11134195
Central America (BP),,1990,12207556,0,0,11642524
Central America (BP),,1991,13350639,0,0,11327269
Central America (BP),,1992,18216531,0,0,10786794
Central America (BP),,1993,172201,0,0,1202355
Central America (BP),,1994,16930572,0,0,11615682
Central America (BP),,1995,17508389,0,0,11462188
Central America (BP),,1996,17394253,0,22590363,13225812
Central America (BP),,1997,18508323,0,7571247,12765683
Central America (BP),,1998,16143209,0,6420843,12849074
Central America (BP),,1999,24137015,0,9965608,14995346
Central America (BP),,2000,28056178,0,17497908,1536546
Central America (BP),,2001,3053275,0,1794242,13711556
Central America (BP),,2002,3326333,0,25431436,14461675
Central America (BP),,2003,35462368,0,23022385,1509187
Central America (BP),,2004,37201746,0,25543404,16035534
Central America (BP),,2005,4018037,544388,20231311,17165888
Central America (BP),,2006,43257513,647665,27216262,17985403
Central America (BP),,2007,47871113,657647,2403967,17931458
Central America (BP),,2008,4950512,66069,1980772,20063591
Central America (BP),,2009,5332244,73434,42138657,18846294
Central America (BP),,2010,58775225,1016093,5218728,2129564
Central America (BP),,2011,59415684,1246614,74175715,20975985
Central America (BP),,2012,66694965,2050906,11292565,22435797
Central America (BP),,2013,7228454,303411,1348979,2188181
Central America (BP),,2014,7673359,12918322,20939536,2153884
Central America (BP),,2015,78309464,5951424,31353307,2249091
Central America (BP),,2016,8585856,1177065,32994716,22886116
Central America (BP),,2017,8263187,14604084,32095747,2722947
Central America (BP),,2018,8962807,17993563,44355497,2694882
Central America (BP),,2019,10071673,22198498,4400176,2158391
Central America (BP),,2020,9697705,258506,3712633,26932245
Central America (BP),,2021,10043114,30241053,40649514,29871407
Central America (BP),,1965,,,,1356
Central America (BP),,1966,,,,1493
Central America (BP),,1967,,,,1686
Central America (BP),,1968,,,,1865
Central America (BP),,1969,,,,2065
Central America (BP),,1970,,,,3407-02-01 00:00:00
Chile,CHL,1965,0,0,0,3954
Chile,CHL,1966,0,0,0,4168
Chile,CHL,1967,0,0,0,4255
Chile,CHL,1968,0,0,0,3565
Chile,CHL,1969,0,0,0,4024
Chile,CHL,1970,0,0,0,4307
Chile,CHL,1971,66,0,0,4809
Chile,CHL,1972,57,0,0,5.73
Chile,CHL,1973,51,0,0,5595
Chile,CHL,1974,46,0,0,6364
Chile,CHL,1975,51,0,0,6388
Chile,CHL,1976,73,0,0,6599
Chile,CHL,1977,0.08,0,0,6969
Chile,CHL,1978,91,0,0,7251
Chile,CHL,1979,94,0,0,7448
Chile,CHL,1980,105,0,0,7871
Chile,CHL,1981,0.11,0,0,8.15
Chile,CHL,1982,137,0,0,8914
Chile,CHL,1983,208,0,0,9613
Chile,CHL,1984,201,0,0,9975
Chile,CHL,1985,195,0,0,2025-07-11 00:00:00
Chile,CHL,1986,0.28,0,0,11.83
Chile,CHL,1987,271,0,0,12823
Chile,CHL,1988,327,0,0,12558
Chile,CHL,1989,321,0,0,10543
Chile,CHL,1990,963,0,0,8941428
Chile,CHL,1991,1033,0,0,13135654
Chile,CHL,1992,1743,0,0,1674015
Chile,CHL,1993,1.75,0,0,17217321
Chile,CHL,1994,1786,0,0,16985472
Chile,CHL,1995,1879,0,0,18413738
Chile,CHL,1996,1738,0,0,16873468
Chile,CHL,1997,1743,0,0,18943148
Chile,CHL,1998,1161,0,0,15937255
Chile,CHL,1999,1.45,0,0,13577
Chile,CHL,2000,1375,0,0,19081
Chile,CHL,2001,1683,0,7,21.68
Chile,CHL,2002,1781,0,7,23187
Chile,CHL,2003,1695,0,7,22603
Chile,CHL,2004,2031,0,5,20969337
Chile,CHL,2005,1.79,0,7,255755
Chile,CHL,2006,1431,0,7,2821505
Chile,CHL,2007,2696,0,112,2233486
Chile,CHL,2008,35882213,0,3812314,24266146
Chile,CHL,2009,3391682,0,7901422,2517931
Chile,CHL,2010,34124773,0,325326,21759474
Chile,CHL,2011,4314426,0,33759564,20510006
Chile,CHL,2012,59831734,34039,40838745,20162024
Chile,CHL,2013,6896006,675656,5450756,19907211
Chile,CHL,2014,4989873,458713,14431201,23045078
Chile,CHL,2015,55661297,13601003,2114648,23621508
Chile,CHL,2016,6722216,25502636,24518394,19690727
Chile,CHL,2017,74493103,38959484,36255593,21325731
Chile,CHL,2018,9157252,5118721,35878947,2336677
Chile,CHL,2019,954655,6300226,4895221,21440327
Chile,CHL,2020,8741824,76148434,56023026,21720932
Chile,CHL,2021,84537115,10596327,9481755,16532999
China,CHN,1965,0,0,0,22097
China,CHN,1966,0,0,0,22485907
China,CHN,1967,0,0,0,19383488
China,CHN,1968,0,0,0,22870396
China,CHN,1969,0,0,0,23259302
China,CHN,1970,0,0,0,24037117
China,CHN,1971,0,0,0,29075233
China,CHN,1972,0,0,0,32951046
China,CHN,1973,0,0,0,3682686
China,CHN,1974,0,0,0,41674942
China,CHN,1975,0,0,0,43610638
China,CHN,1976,0,0,0,44194
China,CHN,1977,0,0,0,46134117
China,CHN,1978,0,0,0,4322615
China,CHN,1979,0,0,0,48555946
China,CHN,1980,0,0,0,58221176
China,CHN,1981,0,0,0,6551318
China,CHN,1982,0,0,0,7441386
China,CHN,1983,0,0,0,8641695
China,CHN,1984,0,0,0,868147
China,CHN,1985,0,0,0,9238756
China,CHN,1986,0,0,0,94548645
China,CHN,1987,0,0,0,10002428
China,CHN,1988,0,0,0,10916802
China,CHN,1989,0,0,0,11840898
China,CHN,1990,64,2,2020202,12674397
China,CHN,1991,64,2,9090909,12468895
China,CHN,1992,113,3,13131313,13068608
China,CHN,1993,117,4,21212122,15184616
China,CHN,1994,0.46,5,3838384,16742897
China,CHN,1995,3014,7,61616164,190.58
China,CHN,1996,1533,9,93939394,187.97
China,CHN,1997,2722,11,1979798,195.98
China,CHN,1998,2.48,14,35555556,198.89
China,CHN,1999,2.52,17,4737374,196.58
China,CHN,2000,2537,22,589899,222.41
China,CHN,2001,2554,31,7191919,277.43
China,CHN,2002,2546,48,83737373,287.97
China,CHN,2003,2536,64,9969697,283.68
China,CHN,2004,2528,76,12777778,353544
China,CHN,2005,5322,84,19460607,397017
China,CHN,2006,7133,95,37118182,435786
China,CHN,2007,9863,114,5479293,485264
China,CHN,2008,14866,152,2025-01-13 00:00:00,636.96
China,CHN,2009,2085932,279,27614998,615644
China,CHN,2010,2490023,701,4939962,7113831
China,CHN,2011,27632,2.61,74.1,688045
China,CHN,2012,30133,35945098,103049904,8627941
China,CHN,2013,37133,8373886,13826413,90961224
China,CHN,2014,4626822,2351216,1597627,10596917
China,CHN,2015,5407029,3948057,18559145,11145154
China,CHN,2016,62134766,6652795,2408605,11532675
China,CHN,2017,7959891,117.8,304.6,1165065
China,CHN,2018,9372523,176.9,365.8,1198887
China,CHN,2019,11272523,224,405.3,1272538
China,CHN,2020,135625,261.1,466.5,1321709
China,CHN,2021,16993158,327,655.6,1300
Colombia,COL,1965,0,0,0,35439494
Colombia,COL,1966,0,0,0,39372194
Colombia,COL,1967,0,0,0,43892536
Colombia,COL,1968,0,0,0,48910117
Colombia,COL,1969,0,0,0,54379735
Colombia,COL,1970,0,0,0,605274
Colombia,COL,1971,0,0,0,64234085
Colombia,COL,1972,0,0,0,7115021
Colombia,COL,1973,0,0,0,77433486
Colombia,COL,1974,0,0,0,87920685
Colombia,COL,1975,189,0,0,7323-09-01 00:00:00
Colombia,COL,1976,202,0,0,1022642
Colombia,COL,1977,192,0,0,10451812
Colombia,COL,1978,206,0,0,1207144
Colombia,COL,1979,216,0,0,132593
Colombia,COL,1980,227,0,0,1444702
Colombia,COL,1981,212,0,0,1426534
Colombia,COL,1982,231,0,0,15238536
Colombia,COL,1983,234,0,0,15365776
Colombia,COL,1984,255,0,0,1714022
Colombia,COL,1985,267,0,0,18440771
Colombia,COL,1986,266,0,0,21332952
Colombia,COL,1987,268,0,0,2324756
Colombia,COL,1988,274,0,0,245194
Colombia,COL,1989,274,0,0,2678212
Colombia,COL,1990,274,0,0,27495852
Colombia,COL,1991,269,0,0,2772608
Colombia,COL,1992,0.34,0,0,22280584
Colombia,COL,1993,389,0,0,27856392
Colombia,COL,1994,444,0,0,3205839
Colombia,COL,1995,477,0,0,319894
Colombia,COL,1996,496,0,0,35287624
Colombia,COL,1997,483,0,0,3147576
Colombia,COL,1998,532,0,0,30781685
Colombia,COL,1999,457,0,0,33700657
Colombia,COL,2000,496,1835014,0,30815718
Colombia,COL,2001,496,266875,0,31632658
Colombia,COL,2002,491,465125,0,33968037
Colombia,COL,2003,495,6405,0,3617636
Colombia,COL,2004,467,7951726,5199,3833006
Colombia,COL,2005,503,953125,4948,39220886
Colombia,COL,2006,5197261,0,6298139,4255789
Colombia,COL,2007,5071364,0,49890976,4424198
Colombia,COL,2008,50934935,0,53918168,4616088
Colombia,COL,2009,10032873,0,57707813,40837364
Colombia,COL,2010,11099824,0,3856992,4055746
Colombia,COL,2011,13783877,0,41271944,4842748
Colombia,COL,2012,14760586,0,5485471,4758171
Colombia,COL,2013,13464338,0,57624802,4436279
Colombia,COL,2014,1728923,0,702303,44741962
Colombia,COL,2015,18229002,0,6837745,44681904
Colombia,COL,2016,19938043,0,50887343,46787926
Colombia,COL,2017,19912593,5,3071419,5732773
Colombia,COL,2018,21187904,12,4344,5665124
Colombia,COL,2019,24441278,13206,6332,54437
Colombia,COL,2020,2820657,1908,1012,4983735
Colombia,COL,2021,28208168,31732163,59852246,59858196
Croatia,HRV,1990,0,0,0,3805
Croatia,HRV,1991,0,0,0,5881
Croatia,HRV,1992,6,0,0,4349
Croatia,HRV,1993,19,0,0,4.55
Croatia,HRV,1994,6,0,0,5435
Croatia,HRV,1995,5,0,0,5683
Croatia,HRV,1996,0.01,0,0,7863
Croatia,HRV,1997,2,0,0,5853
Croatia,HRV,1998,5,0,0,6022
Croatia,HRV,1999,2,0,0,7327
Croatia,HRV,2000,1,0,0,6453
Croatia,HRV,2001,0,0,0,7181
Croatia,HRV,2002,0,0,0,5851
Croatia,HRV,2003,0,0,0,5458
Croatia,HRV,2004,4,0,2,7627
Croatia,HRV,2005,14,0,0.01,7036
Croatia,HRV,2006,11,0,19,6617
Croatia,HRV,2007,7,0,35,2025-07-04 00:00:00
Croatia,HRV,2008,21,0,0.04,5781
Croatia,HRV,2009,25,16464,54,7409
Croatia,HRV,2010,33,16464,139,9126
Croatia,HRV,2011,55,16464,201,5033
Croatia,HRV,2012,94,2,329,4837
Croatia,HRV,2013,125,11293959,517,8622
Croatia,HRV,2014,165,35,0.73,9007
Croatia,HRV,2015,266,57,796,6391
Croatia,HRV,2016,431,66,1014,6853
Croatia,HRV,2017,5256,787,1204,3074-05-01 00:00:00
Croatia,HRV,2018,6701,749,3354-01-01 00:00:00,7009-07-01 00:00:00
Croatia,HRV,2019,9703,831,4673-01-01 00:00:00,8261-05-01 00:00:00
Croatia,HRV,2020,1072,955,7207-01-01 00:00:00,6624-05-01 00:00:00
Croatia,HRV,2021,11852294,972935,206732,7153081
Cyprus,CYP,1965,0,0,0,0
Cyprus,CYP,1966,0,0,0,0
Cyprus,CYP,1967,0,0,0,0
Cyprus,CYP,1968,0,0,0,0
Cyprus,CYP,1969,0,0,0,0
Cyprus,CYP,1970,0,0,0,0
Cyprus,CYP,1971,0,0,0,0
Cyprus,CYP,1972,0,0,0,0
Cyprus,CYP,1973,0,0,0,0
Cyprus,CYP,1974,0,0,0,0
Cyprus,CYP,1975,0,0,0,0
Cyprus,CYP,1976,0,0,0,0
Cyprus,CYP,1977,0,0,0,0
Cyprus,CYP,1978,0,0,0,0
Cyprus,CYP,1979,0,0,0,0
Cyprus,CYP,1980,0,0,0,0
Cyprus,CYP,1981,0,0,0,0
Cyprus,CYP,1982,0,0,0,0
Cyprus,CYP,1983,0,0,0,0
Cyprus,CYP,1984,0,0,0,0
Cyprus,CYP,1985,0,0,0,0
Cyprus,CYP,1986,0,0,0,0
Cyprus,CYP,1987,0,0,0,0
Cyprus,CYP,1988,0,0,0,0
Cyprus,CYP,1989,0,0,0,0
Cyprus,CYP,1990,0,0,0,0
Cyprus,CYP,1991,0,0,0,0
Cyprus,CYP,1992,0,0,0,0
Cyprus,CYP,1993,0,0,0,0
Cyprus,CYP,1994,0,0,0,0
Cyprus,CYP,1995,0,0,0,0
Cyprus,CYP,1996,0,0,0,0
Cyprus,CYP,1997,0,0,0,0
Cyprus,CYP,1998,0,0,0,0
Cyprus,CYP,1999,0,0,0,0
Cyprus,CYP,2000,0,0,0,0
Cyprus,CYP,2001,0,0,0,0
Cyprus,CYP,2002,0,0,0,0
Cyprus,CYP,2003,0,0,0,0
Cyprus,CYP,2004,0,4,355,0
Cyprus,CYP,2005,0,566,355,0
Cyprus,CYP,2006,155,1002,355,0
Cyprus,CYP,2007,14,1733,356,0
Cyprus,CYP,2008,12,3,356,0
Cyprus,CYP,2009,27,4,356,0
Cyprus,CYP,2010,35,7,31,0
Cyprus,CYP,2011,52,12,114,0
Cyprus,CYP,2012,0.05,22,185,0
Cyprus,CYP,2013,49,47,231,0
Cyprus,CYP,2014,505,836,1839,0
Cyprus,CYP,2015,51236,126659,221857,0
Cyprus,CYP,2016,52021,145937,226701,0
Cyprus,CYP,2017,5175,17202,21145,0
Cyprus,CYP,2018,5136,19183,22061,0
Cyprus,CYP,2019,5792,218267,238565,0
Cyprus,CYP,2020,60632,295608,240408,0
Cyprus,CYP,2021,41871,473899,246478,
Czechia,CZE,1965,0,0,0,2231797
Czechia,CZE,1966,0,0,0,21036344
Czechia,CZE,1967,0,0,0,18959225
Czechia,CZE,1968,0,0,0,14672408
Czechia,CZE,1969,0,0,0,11976573
Czechia,CZE,1970,0,0,0,17103078
Czechia,CZE,1971,0,0,0,1208
Czechia,CZE,1972,0,0,0,1264
Czechia,CZE,1973,0,0,0,1081
Czechia,CZE,1974,0,0,0,1819
